organization,fiscal_year_label,fiscal_year,fiscal_year_is_partial,month_abbr,month_num,calendar_year,calendar_month_label,calendar_month_start,component,region,land_filter,location_name,location_type,drug_type,count_of_event,sum_qty_lbs,lat,lon,source_dataset,source_file
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Sector,Fentanyl,1,0.0,29.3627,-100.8968,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Sector,Fentanyl,2,0.6296999999999999,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,3,13.8722,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Sector,Fentanyl,1,0.0029,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,2,4.7875,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,3,0.3604,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,DEC,12,2024,2024-12,2024-12-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,2,0.008,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,6,14.97,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Air and Marine Operations,Coastal/Interior,Other,Ground Tactical Air Controller,Other,Fentanyl,7,57.36000000000001,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Air and Marine Operations,Northern Border,Other,Manassas Air Branch,Air Branch,Fentanyl,1,0.66,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Air and Marine Operations,Coastal/Interior,Other,Miami Air And Marine Branch,Marine Branch,Fentanyl,1,0.0,25.7617,-80.1918,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Air and Marine Operations,Southwest Border,Land,NASOC - Sierra Vista,NASOC,Fentanyl,1,2.21,31.5455,-110.2773,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,3,30.23,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Field Office,Fentanyl,1,0.00661386786,39.2904,-76.6122,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,13,37.15670963748,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,0.0111994829096,42.3314,-83.0458,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,4,84.22915043293399,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,2,1.3537705660372,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Field Office,Fentanyl,1,0.045856150496,34.0522,-118.2437,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Field Office,Fentanyl,3,0.23368999772,25.7617,-80.1918,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,0.043651527876,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,1,0.158512366378,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,18,368.5985279245176,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,12,428.262053519768,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,2,0.0166,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,1,0.3042,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,6,72.1969,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,3,0.0192,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,1,0.0317,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,JAN,1,2025,2025-01,2025-01-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,35.1193,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,7,7.369999999999999,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Coastal/Interior,Other,Ground Tactical Air Controller,Other,Fentanyl,5,11.52,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Northern Border,Land,Manassas Air Branch,Air Branch,Fentanyl,4,0.03,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Northern Border,Other,Manassas Air Branch,Air Branch,Fentanyl,2,3.45,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Coastal/Interior,Other,New Orleans Air And Marine Branch,Marine Branch,Fentanyl,4,0.4599999999999999,29.9511,-90.0715,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Southwest Border,Other,San Diego Air And Marine Branch,Marine Branch,Fentanyl,1,2.2,32.7157,-117.1611,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,3,4.98,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,6,7.602861567332,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,8,1.4567484886174,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,2,9.260142529464598,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Field Office,Fentanyl,2,1.211219667428,34.0522,-118.2437,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Field Office,Fentanyl,1,0.0661386786,25.7617,-80.1918,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,2.6014546916,29.9511,-90.0715,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,3,0.1915817056779999,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,13,223.889127400528,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Field Office,Fentanyl,1,1.1133344231,47.6062,-122.3321,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,8,330.246515994926,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,1,0.1208,30.3585,-103.662,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,6,5.058999999999999,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,2,0.0286,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Sector,Fentanyl,1,0.0231,27.5036,-99.5075,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,4,20.1394,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,4,0.0264,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,3,3.5948,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,FEB,2,2025,2025-02,2025-02-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,4.5988,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,4,1.96,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Northern Border,Land,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,1,1.15,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Coastal/Interior,Other,Ground Tactical Air Controller,Other,Fentanyl,3,13.33,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Northern Border,Other,Manassas Air Branch,Air Branch,Fentanyl,1,0.0,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Northern Border,Land,NASOC - Grand Forks,NASOC,Fentanyl,1,0.02,47.9253,-97.0329,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Coastal/Interior,Other,New Orleans Air And Marine Branch,Marine Branch,Fentanyl,3,0.13,29.9511,-90.0715,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,7,11.86,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Air and Marine Operations,Southwest Border,Land,Yuma Air Branch,Air Branch,Fentanyl,2,7.15,32.6927,-114.6277,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Field Office,Fentanyl,2,0.9241337098516,33.749,-84.388,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Field Office,Fentanyl,1,2.20462262,39.2904,-76.6122,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,2,1.108263791074,41.8781,-87.6298,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,8,4.5726298223682,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Field Office,Fentanyl,1,1.3668660244,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Field Office,Fentanyl,5,7.3634395508,25.7617,-80.1918,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,14,1.562195588532,40.7128,-74.006,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,20,239.243883024304,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Field Office,Fentanyl,2,1.9340272396212,18.4655,-66.1057,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Field Office,Fentanyl,4,5.30652664634,27.9506,-82.4572,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,5,429.5486712808,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,8,5.3547,32.792,-115.5631,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,1,0.03,31.7619,-106.485,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Sector,Fentanyl,2,0.0341,48.55,-109.6841,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,6,25.2759,32.7157,-117.1611,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,3,0.1484,47.6588,-117.426,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,3,0.1538,32.2226,-110.9747,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
CBP,2025,2025,false,MAR,3,2025,2025-03,2025-03-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,36.5743,32.6927,-114.6277,cbp_fentanyl_aor_monthly_2019_2026_dec.csv,nationwide-drugs-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Coastal/Interior,Other,AMOC Air And Marine Operations Center,Center,Fentanyl,3,48.28,33.9533,-117.3962,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Northern Border,Land,Bellingham Air Branch,Air Branch,Fentanyl,2,12.62,48.7519,-122.4787,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Southwest Border,Land,El Paso Air Branch,Air Branch,Fentanyl,4,2.0,31.7619,-106.485,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Northern Border,Other,Great Lakes Air And Marine Branch,Marine Branch,Fentanyl,1,0.78,42.607,-82.836,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Coastal/Interior,Other,Ground Tactical Air Controller,Other,Fentanyl,3,0.15,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Coastal/Interior,Other,Jacksonville Air And Marine Branch,Marine Branch,Fentanyl,4,6.92,30.3322,-81.6557,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Northern Border,Land,Manassas Air Branch,Air Branch,Fentanyl,1,0.05,38.7509,-77.4753,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Coastal/Interior,Other,New Orleans Air And Marine Branch,Marine Branch,Fentanyl,8,6.609999999999999,29.9511,-90.0715,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Southwest Border,Other,San Diego Air And Marine Branch,Marine Branch,Fentanyl,2,19.18,32.7157,-117.1611,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Southwest Border,Land,Tucson Air Branch,Air Branch,Fentanyl,5,15.69,32.2226,-110.9747,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
AMO,2025,2025,false,APR,4,2025,2025-04,2025-04-01,Air and Marine Operations,Southwest Border,Land,Yuma Air Branch,Air Branch,Fentanyl,1,1.06,32.6927,-114.6277,amo_fentanyl_branch_monthly_2019_2026_dec.csv,amo-drug-seizures-fy23-fy26-dec.csv
