fiscal_year_label,fiscal_year,fiscal_year_is_partial,month_abbr,month_num,calendar_year,calendar_month_label,calendar_month_start,component,region,land_filter,area_of_responsibility,aor_type,drug_type,count_of_event,sum_qty_lbs,source_file
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,6,3.916291622168,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,2,7.4075320032,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Field Office,Fentanyl,1,174.8706662184,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,4,17.487639823721203,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,3,83.886331615524,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,37,281.199615181,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,23,196.02066923091755,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,2,7.799999999999999,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Sector,Fentanyl,2,0.0008,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,5,169.49030000000002,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,6,2.8391,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JAN,1,2021,2021-01,2021-01-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,0.0908,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,3,1.572557314846,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,2,6.1470169739888005,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,5,38.7320888692796,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,2,4.308273524004,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,2,0.38360433588,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,50,523.1023171774765,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Field Office,Fentanyl,1,0.00110231131,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,39,150.5230344653819,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Sector,Fentanyl,1,13.7567,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,0.948,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,1,0.2601,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Sector,Fentanyl,2,0.0025,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,1,5.2469,nationwide-drugs-fy19-fy22.csv
2021,2021,false,FEB,2,2021,2021-02,2021-02-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,8,51.7785,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Field Office,Fentanyl,1,0.01322773572,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,6,5.11031523316,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Field Office,Fentanyl,2,0.153331503221,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,4,30.778295473296,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Field Office,Fentanyl,1,0.0703715540304,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,2,0.0148150640064,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,3,6.944561253,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,4,0.55997414548,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,52,406.52577521391385,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Field Office,Fentanyl,1,0.0110231131,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Field Office,Fentanyl,1,0.002645547144,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,37,170.55965896234724,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,2,6.242100000000001,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,3,2.0988,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,2,2.5697,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,18,9.5952,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAR,3,2021,2021-03,2021-03-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,6,10.6422,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,6,2.8172431536456,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,0.0066579603124,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,4,21.608388147668,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Field Office,Fentanyl,2,0.200841120682,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,3,23.5051793112374,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,3,4.631581431227,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,55,476.3916990464168,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,1,18.9156620796,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,35,213.05536933735976,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Field Office,Fentanyl,2,0.396170684814,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,1,0.2447,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,4,11.7143,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,3,29.987,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Sector,Fentanyl,1,14.837,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,3,35.1017,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,15,25.9872,nationwide-drugs-fy19-fy22.csv
2021,2021,false,APR,4,2021,2021-04,2021-04-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,7.0106,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Field Office,Fentanyl,1,0.0020723452628,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,13,10.76847918739,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,0.0170196866264,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,2,2.767021850362,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,3,9.4393342560182,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Field Office,Fentanyl,1,2.2707612986,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,1,0.02425084882,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,59,459.2311590808252,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Field Office,Fentanyl,2,0.104278649926,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,28,350.500163542604,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Field Office,Fentanyl,1,0.324299987402,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Sector,Fentanyl,1,2.8043,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Sector,Fentanyl,1,0.8818,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,0.36,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Sector,Fentanyl,1,36.3759,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,5,8.1964,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,12,65.37249999999999,nationwide-drugs-fy19-fy22.csv
2021,2021,false,MAY,5,2021,2021-05,2021-05-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,2,0.1758,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,1,0.803144020466,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Field Office,Fentanyl,2,0.0434972042926,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,5,25.0445129632,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,6,71.67602923465401,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,1,4.960400895,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,6,0.6900468800599999,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,46,633.8392767914095,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,1,17.5928885076,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,18,248.2304980253052,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Field Office,Fentanyl,2,2.590211116238,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,0.028,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,5,0.0688,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,5,20.7363,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Sector,Fentanyl,1,0.0481,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUN,6,2021,2021-06,2021-06-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,10,30.0582,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Field Office,Fentanyl,1,1.18167772432,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,2,0.383824798142,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,0.0078484565272,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,0.00881849048,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,6,3.05450464001,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,2,2.34130922244,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,4,54.24363725379,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,5,0.77382253962,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,50,481.977132500413,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Field Office,Fentanyl,1,0.033951188348,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,32,238.10799531180143,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Sector,Fentanyl,1,0.6614,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,0.0485,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,3,3.6772999999999993,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,5,31.6651,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,6,1.3111,nationwide-drugs-fy19-fy22.csv
2021,2021,false,JUL,7,2021,2021-07,2021-07-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,2,17.7964,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Field Office,Fentanyl,1,0.09259415004,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Field Office,Fentanyl,1,0.126104413864,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Field Office,Fentanyl,1,0.259263620112,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,2,2.23107809144,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Field Office,Fentanyl,1,2.645547144,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,6,43.3702400759142,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Field Office,Fentanyl,1,0.4850169764,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,3,42.289732483626,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Field Office,Fentanyl,2,13.337966851,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Field Office,Fentanyl,11,0.21384839414,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Field Office,Fentanyl,61,819.8167435844645,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Field Office,Fentanyl,24,191.61988974177837,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Sector,Fentanyl,1,0.0151,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Sector,Fentanyl,4,2.6337,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Sector,Fentanyl,3,12.2375,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Sector,Fentanyl,6,1.1643,nationwide-drugs-fy19-fy22.csv
2021,2021,false,AUG,8,2021,2021-08,2021-08-01,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Sector,Fentanyl,1,0.0,nationwide-drugs-fy19-fy22.csv
2021,2021,false,SEP,9,2021,2021-09,2021-09-01,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Field Office,Fentanyl,11,117.28900985566798,nationwide-drugs-fy19-fy22.csv
2021,2021,false,SEP,9,2021,2021-09,2021-09-01,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Field Office,Fentanyl,9,35.811603238339394,nationwide-drugs-fy19-fy22.csv
2021,2021,false,SEP,9,2021,2021-09,2021-09-01,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Field Office,Fentanyl,4,16.7544264327616,nationwide-drugs-fy19-fy22.csv
2021,2021,false,SEP,9,2021,2021-09,2021-09-01,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Field Office,Fentanyl,1,0.0551155655,nationwide-drugs-fy19-fy22.csv
