state_abbr,state_name,year,hs6,shipment_records,total_quantity_kg,total_value_usd
TX,Texas,2021,293399,9,61200.0,207071.69340515137
TX,Texas,2021,294000,1,100.0,1058.3258056640625
TX,Texas,2021,310420,1,100.0,508.7373046875
TX,Texas,2021,320890,6,600000.0,84591.0625
TX,Texas,2021,330112,4,400000.0,283002.7265625
TX,Texas,2021,340239,1,100000.0,71129.3984375
TX,Texas,2021,340242,4,210100.0,79280.0354121875
TX,Texas,2021,340250,2,100000.0,67945.3161201477
TX,Texas,2021,340290,1,100.0,318.56988525390625
TX,Texas,2021,340319,5,500000.0,278300.234375
TX,Texas,2021,340399,1,100000.0,71660.5625
TX,Texas,2021,340420,4,211000.0,14801.192504882812
TX,Texas,2021,340490,3,300000.0,203733.796875
TX,Texas,2021,340700,2,200000.0,132186.671875
TX,Texas,2021,350790,1,1000.0,3709.020751953125
TX,Texas,2021,380510,4,400000.0,216763.51171875
TX,Texas,2021,381121,6,600000.0,324210.7421875
TX,Texas,2021,381129,17,1700000.0,698625.98046875
TX,Texas,2021,381190,7,700000.0,267253.02734375
TX,Texas,2021,381400,1,3.0,698.002
TX,Texas,2021,382311,2,200.0,1021.1946105957031
TX,Texas,2021,382370,6,502433.0,310101.206
TX,Texas,2021,382499,8,408081.0,125662.75783574414
TX,Texas,2021,390521,1,100000.0,40607.671875
TX,Texas,2021,390690,18,1700010.0,643595.7675170898
TX,Texas,2021,390910,1,100000.0,18126.24609375
TX,Texas,2021,390931,3,300000.0,37896.923828125
TX,Texas,2021,392111,2,200000.0,0.0
TX,Texas,2021,392330,1,15.0,1191.936
TX,Texas,2021,392350,1,1000.0,0.0
TX,Texas,2021,392410,2,200000.0,206321.234375
TX,Texas,2021,392690,1,100.0,0.0
TX,Texas,2021,400251,24,2400000.0,2886412.5
TX,Texas,2021,400690,6,600000.0,856007.203125
TX,Texas,2021,401390,4,400000.0,113394.421875
TX,Texas,2021,441520,6,600000.0,147923.935546875
TX,Texas,2021,480620,1,100000.0,39013.40234375
TX,Texas,2021,481910,3,30.0,49.99069595336914
TX,Texas,2021,600632,1,100.0,783.36615
TX,Texas,2021,610210,6,600000.0,11686.639892578125
TX,Texas,2021,690911,7,700000.0,26221.81591796875
TX,Texas,2021,691010,1,100000.0,18752.9453125
TX,Texas,2021,701090,1,1000.0,2424.38037109375
TX,Texas,2021,730900,4,30.0,1028.715675354004
TX,Texas,2021,731100,8,12490.0,41496.876000000004
TX,Texas,2021,732690,8,2932.0,5221.45
TX,Texas,2021,761010,1,100000.0,607741.5625
TX,Texas,2021,761290,5,500000.0,1916818.6875
TX,Texas,2021,820551,4,400000.0,122705.07421875
TX,Texas,2021,841410,1,23.0,2626.1860000000006
TX,Texas,2021,841989,3,69.0,18585.432
TX,Texas,2021,842119,1,600.0,12499.977
TX,Texas,2021,842129,1,15.0,429.296
TX,Texas,2021,844110,1,100000.0,3424165.5
TX,Texas,2021,852990,3,300000.0,2649237.5625
TX,Texas,2021,854143,1,100000.0,697776.0625
TX,Texas,2021,860900,4,40.0,4287.40771484375
TX,Texas,2021,871639,2,200000.0,27968761.0
TX,Texas,2021,871680,1,100000.0,13624777.0
TX,Texas,2021,901832,1,10.0,3494.86
TX,Texas,2021,901890,5,300011.0,7130285.77
TX,Texas,2021,940161,1,997.0,13312.182
TX,Texas,2021,940360,1,100000.0,189758.296875
TX,Texas,2021,940511,2,200000.0,215257.40625
VA,Virginia,2021,382313,2,158760.0,195828.043
WA,Washington,2021,170230,1,1000.0,1918.3504638671875
WA,Washington,2021,220190,1,100.0,511.7035827636719
WA,Washington,2021,280610,4,3010.0,109.42745971679688
WA,Washington,2021,280700,1,100.0,0.0
WA,Washington,2021,280920,2,200.0,1126.6985473632812
WA,Washington,2021,281000,1,10.0,293.1568908691406
WA,Washington,2021,281420,2,1100.0,4106.33349609375
WA,Washington,2021,281511,1,100.0,811.5051879882812
WA,Washington,2021,282590,1,10.0,293.48004150390625
WA,Washington,2021,282890,3,57024.0,67089.639
WA,Washington,2021,283531,1,1000.0,3433.10302734375
WA,Washington,2021,290244,1,100.0,811.5051879882812
WA,Washington,2021,290312,2,1100.0,6461.354064941406
WA,Washington,2021,290323,1,1000.0,1725.501953125
WA,Washington,2021,290391,1,100.0,805.4749755859375
WA,Washington,2021,290512,2,10100.0,14903.922668457031
WA,Washington,2021,290545,1,100.0,838.6226196289062
WA,Washington,2021,291411,1,100.0,731.68408203125
WA,Washington,2021,292690,1,1000.0,0.0
WA,Washington,2021,293090,1,100.0,1833.5186767578125
WA,Washington,2021,293339,1,10.0,171.6568145751953
WA,Washington,2021,340399,2,200.0,1870.4716186523438
WA,Washington,2021,382499,1,1000.0,1040.6466064453125
CA,California,2022,280038,6,892926.0,153782.818359375
CA,California,2022,293214,1,1000.0,63346.519
CA,California,2022,392020,1,100000.0,83161.703125
CA,California,2022,392099,6,600000.0,448709.5234375
GA,Georgia,2022,382440,1,1.0,88.05
GA,Georgia,2022,392020,1,100000.0,83161.703125
GA,Georgia,2022,392099,6,600000.0,539696.53125
IL,Illinois,2022,290532,3,55565.0,123909.935
IL,Illinois,2022,293339,1,12.700576,200.0
MD,Maryland,2022,320611,4,400000.0,131177.55859375
MI,Michigan,2022,340420,2,200000.0,123083.1328125
MI,Michigan,2022,392690,1,82.100152,300.00000000000006
MI,Michigan,2022,842390,1,1.360776,20.0
NC,North Carolina,2022,340242,10,1000000.0,549629.953125
NH,New Hampshire,2022,320611,4,400000.0,158805.0078125
NJ,New Jersey,2022,282510,1,10015.0,19731.32
NJ,New Jersey,2022,283529,1,1.814368,2.0
NJ,New Jersey,2022,290519,1,16200.0,159569.979
NV,Nevada,2022,482110,1,0.1360776,5.62
NY,New York,2022,250510,4,76202.0,41995.243
NY,New York,2022,251110,1,23.0,25.366
NY,New York,2022,281122,52,918331.0,521895.426
NY,New York,2022,283322,1,4763.0,5987.623
NY,New York,2022,380894,1,400.0,18309.209
NY,New York,2022,382440,1,18844.0,13326.675
NY,New York,2022,391231,1,340.0,10561.261
NY,New York,2022,732690,1,2268.0,25598.446
NY,New York,2022,760720,1,514.0,8141.913
NY,New York,2022,851679,4,13.8799152,654.0
OH,Ohio,2022,950300,1,0.3175144,0.0
PA,Pennsylvania,2022,283526,2,200000.0,26374.83203125
SC,South Carolina,2022,190120,6,600000.0,439429.59375
SC,South Carolina,2022,271012,2,200000.0,6693.43212890625
SC,South Carolina,2022,271019,4,400000.0,76645.765625
SC,South Carolina,2022,283531,2,200000.0,24364.103515625
SC,South Carolina,2022,290532,2,200000.0,50010.2265625
SC,South Carolina,2022,340239,4,400000.0,237884.9453125
SC,South Carolina,2022,340242,2,200000.0,157201.953125
SC,South Carolina,2022,340290,2,200000.0,174417.28125
SC,South Carolina,2022,340319,12,1200000.0,908142.515625
SC,South Carolina,2022,340399,4,400000.0,333025.40625
SC,South Carolina,2022,340490,2,200000.0,80957.2265625
SC,South Carolina,2022,381129,66,6600000.0,2452961.1328125
SC,South Carolina,2022,381511,2,200000.0,83889.421875
SC,South Carolina,2022,382313,6,326151.0,896732.443
SC,South Carolina,2022,382499,4,400000.0,155666.46875
SC,South Carolina,2022,392690,4,400000.0,492692.4375
SC,South Carolina,2022,400251,2,200000.0,376323.03125
SC,South Carolina,2022,871639,2,200000.0,3718228.5
TN,Tennessee,2022,291550,2,160118.0,239806.543
TX,Texas,2022,040690,1,100000.0,10113.0791015625
TX,Texas,2022,120925,1,100000.0,25514.2890625
TX,Texas,2022,140120,1,1000.0,2695.316162109375
TX,Texas,2022,151620,1,100000.0,30910.03125
TX,Texas,2022,151790,2,200000.0,64103.462890625
TX,Texas,2022,190120,32,3200000.0,1568226.77734375
TX,Texas,2022,220190,1,10000.0,5185.93212890625
TX,Texas,2022,220210,2,200000.0,6563.474609375
TX,Texas,2022,220300,2,200000.0,6614.534423828125
TX,Texas,2022,220422,5,500000.0,16798.0048828125
TX,Texas,2022,220830,53,5300000.0,212298.57763671875
TX,Texas,2022,220870,5,500000.0,21970.84423828125
TX,Texas,2022,220890,6,103200.0,16801.079621777346
TX,Texas,2022,230990,2,200000.0,10266.6103515625
TX,Texas,2022,250100,1,10000.0,7906.90185546875
TX,Texas,2022,251749,1,100000.0,5002.35205078125
TX,Texas,2022,252930,1,100000.0,0.0
TX,Texas,2022,270750,20,1615539.0,2276128.774
TX,Texas,2022,271012,3,300000.0,15317.8779296875
TX,Texas,2022,271019,15,1500000.0,180997.4716796875
TX,Texas,2022,280610,5,1989.0,23950.65128
TX,Texas,2022,280700,1,10.0,66.490265
TX,Texas,2022,280920,1,1000.0,3397.986083984375
TX,Texas,2022,281420,3,1020.0,4668.6554706958
TX,Texas,2022,281511,1,10.0,105.56507
TX,Texas,2022,281830,1,100.0,671.845
TX,Texas,2022,282619,1,100.0,671.845
TX,Texas,2022,282710,1,10.0,230.32631
TX,Texas,2022,282760,1,10.0,74.86227
TX,Texas,2022,283210,5,95255.0,101959.976
TX,Texas,2022,283321,3,210.0,1249.04575
TX,Texas,2022,283524,1,10.0,230.32631
TX,Texas,2022,283660,1,1000.0,5358.732421875
TX,Texas,2022,290110,3,200100.0,31417.800078125
TX,Texas,2022,290230,6,499730.0,500251.007
TX,Texas,2022,290244,26,2341824.0,3059130.389
TX,Texas,2022,290312,1,1000.0,0.0
TX,Texas,2022,290369,3,300000.0,45302.7099609375
TX,Texas,2022,290391,1,100.0,671.845
TX,Texas,2022,290410,3,30.0,160.15526
TX,Texas,2022,290511,7,610000.0,99409.3994140625
TX,Texas,2022,290512,21,68520.0,157455.6423960547
TX,Texas,2022,290532,1,100000.0,0.0
TX,Texas,2022,290539,3,3000.0,5399.952880859375
TX,Texas,2022,290545,3,20200.0,38465.82525
TX,Texas,2022,290613,3,300000.0,45708.4404296875
TX,Texas,2022,290711,10,835087.0,1361034.014
TX,Texas,2022,290713,25,2500000.0,354888.1005859375
TX,Texas,2022,290719,2,100100.0,28090.847390625
TX,Texas,2022,290950,1,50.0,1485.356
TX,Texas,2022,291242,3,300000.0,46302.3623046875
TX,Texas,2022,291411,20,392527.0,432171.4883284375
TX,Texas,2022,291422,1,25080.0,52165.079
TX,Texas,2022,291521,1,20348.0,27554.815
TX,Texas,2022,291529,1,1000.0,0.0
TX,Texas,2022,291531,3,23960.0,53986.054000000004
TX,Texas,2022,291533,2,200000.0,15664.298828125
TX,Texas,2022,291539,1,77135.0,67894.965
TX,Texas,2022,291560,1,100000.0,0.0
TX,Texas,2022,291590,3,300000.0,53522.740234375
TX,Texas,2022,291712,4,400000.0,35344.08203125
TX,Texas,2022,291739,3,300000.0,53071.93359375
TX,Texas,2022,291814,2,200.0,2845.327392578125
TX,Texas,2022,292119,8,500210.0,82953.34739253906
TX,Texas,2022,292121,1,100.0,1422.6636962890625
TX,Texas,2022,292129,4,400000.0,34815.3828125
TX,Texas,2022,292211,6,526000.0,145003.9394375
TX,Texas,2022,292215,21,2100000.0,382916.48046875
TX,Texas,2022,292219,15,12300.0,80957.37988082031
TX,Texas,2022,292249,2,56001.0,259903.943404
TX,Texas,2022,292320,5,122000.0,54203.95703125
TX,Texas,2022,292690,4,12100.0,45157.78845214844
TX,Texas,2022,292800,9,900000.0,108715.2421875
TX,Texas,2022,292910,2,50000.0,131450.8213984375
TX,Texas,2022,293211,1,10.0,124.30036
TX,Texas,2022,293220,1,100000.0,20066.18359375
TX,Texas,2022,293359,5,300200.0,38578.80822753906
TX,Texas,2022,293369,1,100000.0,20066.18359375
TX,Texas,2022,293379,1,100.0,1422.6636962890625
TX,Texas,2022,293399,4,12100.0,11917.302734375
TX,Texas,2022,310221,2,200000.0,19288.94921875
TX,Texas,2022,320890,2,200000.0,39052.0078125
TX,Texas,2022,320910,3,300000.0,63759.32421875
TX,Texas,2022,340239,6,600000.0,407476.453125
TX,Texas,2022,340242,20,2000000.0,1003722.70703125
TX,Texas,2022,340250,1,100000.0,0.0
TX,Texas,2022,340319,13,1300000.0,1034515.578125
TX,Texas,2022,340399,1,100000.0,78968.2578125
TX,Texas,2022,340420,5,221000.0,57024.816650390625
TX,Texas,2022,340490,5,400010.0,331246.1336135864
TX,Texas,2022,380892,2,200000.0,0.0
TX,Texas,2022,381121,21,2100000.0,1160987.33203125
TX,Texas,2022,381129,77,7700000.0,3685302.71484375
TX,Texas,2022,381190,2,200000.0,115161.2890625
TX,Texas,2022,381300,1,100000.0,0.0
TX,Texas,2022,381700,2,200000.0,23972.326171875
TX,Texas,2022,382370,2,198946.0,122807.99799999999
TX,Texas,2022,382499,12,804000.0,180785.15600347656
TX,Texas,2022,390521,2,200000.0,47150.109375
TX,Texas,2022,390690,26,700190.0,335057.8117675781
TX,Texas,2022,390720,1,33602.0,107964.179
TX,Texas,2022,390729,4,400000.0,194583.2734375
TX,Texas,2022,390730,2,200000.0,96763.2890625
TX,Texas,2022,390931,8,800000.0,115810.35546875
TX,Texas,2022,392490,1,100000.0,182111.515625
TX,Texas,2022,392510,1,100000.0,179981.359375
TX,Texas,2022,400220,1,100000.0,0.0
TX,Texas,2022,400251,8,800000.0,1107197.5
TX,Texas,2022,401180,13,1300000.0,2109198.140625
TX,Texas,2022,441510,1,100000.0,29336.203125
TX,Texas,2022,480620,3,300000.0,127637.85546875
TX,Texas,2022,481910,1,10.0,26.21896171569824
TX,Texas,2022,482210,6,600000.0,130663.681640625
TX,Texas,2022,490890,1,100000.0,21892.89453125
TX,Texas,2022,610210,2,200000.0,2080.373779296875
TX,Texas,2022,610431,3,300000.0,4252.581298828125
TX,Texas,2022,690723,5,500000.0,31277.9150390625
TX,Texas,2022,690730,1,100000.0,5997.6123046875
TX,Texas,2022,691010,1,100000.0,0.0
TX,Texas,2022,691200,1,100000.0,21907.337890625
TX,Texas,2022,730900,11,0.0,1269.280288696289
TX,Texas,2022,731010,14,900020.0,3839642.9669647217
TX,Texas,2022,731100,3,4792.0,17400.68
TX,Texas,2022,732399,1,100000.0,583559.1875
TX,Texas,2022,732690,8,600792.0,7278921.487
TX,Texas,2022,841720,4,400000.0,16280666.0
TX,Texas,2022,843221,4,400000.0,9145867.75
TX,Texas,2022,860900,39,32.0,16377.321838378906
AL,Alabama,2023,392330,1,129.0,1115.103
CA,California,2023,283324,1,1.0,941.573
CA,California,2023,292800,2,1.0,364.82800000000003
CA,California,2023,293090,2,2.0,5123.741
CA,California,2023,310210,6,117932.0,147200.001
CA,California,2023,790500,1,2.0,623.837
CA,California,2023,841990,2,7258.0,54614.174
FL,Florida,2023,210690,1,0.0,0.0
FL,Florida,2023,291560,2,0.0,75240.004
FL,Florida,2023,391910,1,0.0,0.0
FL,Florida,2023,841391,1,0.0,0.0
FL,Florida,2023,847180,1,0.0,0.0
FL,Florida,2023,854442,1,0.0,147.0
GA,Georgia,2023,281122,1,5.0,77.059
GA,Georgia,2023,330749,1,18.0,153.952
GA,Georgia,2023,340239,1,4.0,77.059
GA,Georgia,2023,340242,1,4.0,77.059
GA,Georgia,2023,380992,1,408.0,4222.99
GA,Georgia,2023,382499,1,1.0,77.059
GA,Georgia,2023,390690,1,29.0,307.9049999999999
GA,Georgia,2023,846789,1,0.0,13.7
IL,Illinois,2023,281511,1,2000.0,20729.973
IL,Illinois,2023,281520,1,2750.0,38747.475999999995
IL,Illinois,2023,282760,1,1.0,447.811
IL,Illinois,2023,282990,1,6.0,333.162
IL,Illinois,2023,283410,1,1.0,155.39
IL,Illinois,2023,283429,1,4.0,730.3230000000001
IL,Illinois,2023,283699,1,0.0,92.908
IL,Illinois,2023,290532,1,0.0,0.0
IL,Illinois,2023,290712,1,1.0,202.463
IL,Illinois,2023,290729,1,1.0,303.784
IL,Illinois,2023,291439,1,0.0,62.914
IL,Illinois,2023,292800,1,0.0,134.636
IL,Illinois,2023,320413,2,1.0,470.355
IL,Illinois,2023,841391,1,0.0,30.0
IN,Indiana,2023,262190,1,0.0,0.0
IN,Indiana,2023,283329,1,1.0,2.002
IN,Indiana,2023,382440,1,0.0,0.0
MA,Massachusetts,2023,281512,1,0.0,0.0
MD,Maryland,2023,284150,1,1.0,597.997
MD,Maryland,2023,310420,1,3.0,1975.981
MI,Michigan,2023,340420,2,200000.0,141091.703125
MN,Minnesota,2023,151511,1,0.0,1.0
NC,North Carolina,2023,340242,4,400000.0,216083.265625
NC,North Carolina,2023,732399,1,14.0,1453.844
NC,North Carolina,2023,830629,1,93.0,4133.558
NC,North Carolina,2023,940161,2,184.0,4745.354999999999
NC,North Carolina,2023,940320,2,182.0,2255.124
NC,North Carolina,2023,940340,1,93.0,1365.352
NC,North Carolina,2023,940360,4,366.0,31202.685999999994
NJ,New Jersey,2023,281511,1,500.0,4485.479000000001
NJ,New Jersey,2023,281700,1,0.0,0.0
NJ,New Jersey,2023,282590,1,25.0,651.08
NJ,New Jersey,2023,282731,1,550.0,1676.64
NJ,New Jersey,2023,282739,1,75.0,4194.314
NJ,New Jersey,2023,282760,2,524.0,35968.76
NJ,New Jersey,2023,283529,1,5.443104,1.0
NJ,New Jersey,2023,283699,1,100.0,1427.173
NJ,New Jersey,2023,283720,2,75.0,2172.353
NJ,New Jersey,2023,284170,2,150.0,16284.358
NJ,New Jersey,2023,284290,3,250.0,5417.177
NJ,New Jersey,2023,285210,1,50.0,7831.414
NJ,New Jersey,2023,290519,1,16200.0,128789.976
NJ,New Jersey,2023,291511,1,1000.0,15159.988
NJ,New Jersey,2023,292800,1,1.0,502.472
NJ,New Jersey,2023,310420,1,700.0,5992.649
NJ,New Jersey,2023,392690,1,0.907184,20.0
NJ,New Jersey,2023,790310,2,3.175144,1.5
NJ,New Jersey,2023,790390,2,4.082328,2.5
NY,New York,2023,250510,4,72896.0,40972.918
NY,New York,2023,281122,65,19812023.0,645047.591
NY,New York,2023,282731,1,0.0,2.0
NY,New York,2023,284700,1,0.0,21.770000000000003
NY,New York,2023,382440,1,19051.0,13997.335
OH,Ohio,2023,220190,1,2112.0,6156.927
OH,Ohio,2023,220710,2,3907.0,13244.695
OH,Ohio,2023,271012,2,3907.0,52021.647000000004
OH,Ohio,2023,281119,2,7009.0,71774.337
OH,Ohio,2023,281830,2,18.0,775.734
OH,Ohio,2023,282300,2,30.0,1023.8910000000001
OH,Ohio,2023,282570,1,5.0,937.4
OH,Ohio,2023,282590,1,5.0,1142.934
OH,Ohio,2023,282739,2,30.0,4265.6939999999995
OH,Ohio,2023,282990,1,5.0,683.364
OH,Ohio,2023,283329,5,19.0,6973.851
OH,Ohio,2023,283340,1,20.0,711.692
OH,Ohio,2023,283429,1,3.0,331.646
OH,Ohio,2023,283699,1,20.0,503.963
OH,Ohio,2023,284019,1,0.0,234.646
OH,Ohio,2023,284610,1,1.0,167.028
OH,Ohio,2023,285210,1,4.0,2796.217
OH,Ohio,2023,290110,6,14624.0,60968.113
OH,Ohio,2023,290313,2,1703.0,10008.224
OH,Ohio,2023,290511,1,5015.0,29423.91
OH,Ohio,2023,290512,1,1105.0,10472.752
OH,Ohio,2023,290621,1,1896.0,15356.7
OH,Ohio,2023,290712,1,0.0,427.903
OH,Ohio,2023,290729,1,5.0,1737.3
OH,Ohio,2023,291212,2,23.0,622.005
OH,Ohio,2023,291411,2,2218.0,12529.743999999999
OH,Ohio,2023,291529,1,21.0,4230.984
OH,Ohio,2023,291531,1,602.0,4348.35
OH,Ohio,2023,291540,1,5.0,339.123
OH,Ohio,2023,291829,1,3.0,374.421
OH,Ohio,2023,292690,1,741.0,3786.957
OH,Ohio,2023,292800,2,1.0,580.649
OH,Ohio,2023,293090,1,937.0,15744.02
OH,Ohio,2023,293354,1,1.0,3776.761
OH,Ohio,2023,293399,1,0.0,842.448
OH,Ohio,2023,293499,1,5.0,1892.449
OH,Ohio,2023,293920,1,1.0,1173.939
OH,Ohio,2023,320710,2,0.0,28.400000000000002
OH,Ohio,2023,382219,1,317.0,10671.803
OH,Ohio,2023,811269,1,1.0,197.929
OK,Oklahoma,2023,280800,2,35236.0,66279.222
PA,Pennsylvania,2023,151590,1,0.0,0.0
PA,Pennsylvania,2023,170260,2,0.0,0.0
PA,Pennsylvania,2023,210390,1,0.0,0.0
PA,Pennsylvania,2023,270120,1,0.0,0.0
PA,Pennsylvania,2023,270720,5,0.0,0.0
PA,Pennsylvania,2023,270740,1,0.0,0.0
PA,Pennsylvania,2023,281310,2,0.0,0.0
PA,Pennsylvania,2023,281420,1,0.0,0.0
PA,Pennsylvania,2023,282890,1,0.0,0.0
PA,Pennsylvania,2023,285290,11,0.0,0.0
PA,Pennsylvania,2023,285390,1,0.0,0.0
PA,Pennsylvania,2023,290110,7,0.0,0.0
PA,Pennsylvania,2023,290129,4,0.0,0.0
PA,Pennsylvania,2023,290220,1,0.0,0.0
PA,Pennsylvania,2023,290241,3,0.0,0.0
PA,Pennsylvania,2023,290243,1,0.0,0.0
PA,Pennsylvania,2023,290244,5,0.0,0.0
PA,Pennsylvania,2023,290250,3,0.0,0.0
PA,Pennsylvania,2023,290290,4,0.0,0.0
PA,Pennsylvania,2023,290311,2,0.0,0.0
PA,Pennsylvania,2023,290312,2,0.0,0.0
PA,Pennsylvania,2023,290315,2,0.0,0.0
PA,Pennsylvania,2023,290319,6,0.0,0.0
PA,Pennsylvania,2023,290321,2,0.0,0.0
PA,Pennsylvania,2023,290322,3,0.0,0.0
PA,Pennsylvania,2023,290323,2,0.0,0.0
PA,Pennsylvania,2023,290329,8,0.0,0.0
PA,Pennsylvania,2023,290369,4,0.0,0.0
PA,Pennsylvania,2023,290381,6,0.0,0.0
PA,Pennsylvania,2023,290382,2,0.0,0.0
PA,Pennsylvania,2023,290391,5,0.0,0.0
PA,Pennsylvania,2023,290393,1,0.0,0.0
PA,Pennsylvania,2023,290399,41,0.0,0.0
PA,Pennsylvania,2023,290410,3,0.0,0.0
PA,Pennsylvania,2023,290511,1,0.0,0.0
PA,Pennsylvania,2023,290532,2,0.0,0.0
PA,Pennsylvania,2023,290539,7,0.0,0.0
PA,Pennsylvania,2023,290549,7,0.0,0.0
PA,Pennsylvania,2023,290613,3,0.0,0.0
PA,Pennsylvania,2023,290621,1,0.0,0.0
PA,Pennsylvania,2023,290713,3,0.0,0.0
PA,Pennsylvania,2023,290719,24,0.0,0.0
PA,Pennsylvania,2023,290723,7,0.0,0.0
PA,Pennsylvania,2023,290729,2,0.0,0.0
PA,Pennsylvania,2023,290819,42,0.0,0.0
PA,Pennsylvania,2023,290919,1,0.0,0.0
PA,Pennsylvania,2023,290941,2,0.0,0.0
PA,Pennsylvania,2023,290944,2,0.0,0.0
PA,Pennsylvania,2023,290949,1,0.0,0.0
PA,Pennsylvania,2023,290950,1,0.0,0.0
PA,Pennsylvania,2023,290960,2,0.0,0.0
PA,Pennsylvania,2023,291010,2,0.0,0.0
PA,Pennsylvania,2023,291030,3,0.0,0.0
PA,Pennsylvania,2023,291040,3,0.0,0.0
PA,Pennsylvania,2023,291211,1,0.0,0.0
PA,Pennsylvania,2023,291219,1,0.0,0.0
PA,Pennsylvania,2023,291241,2,0.0,0.0
PA,Pennsylvania,2023,291242,3,0.0,0.0
PA,Pennsylvania,2023,291412,1,0.0,0.0
PA,Pennsylvania,2023,291422,1,0.0,0.0
PA,Pennsylvania,2023,291439,3,0.0,0.0
PA,Pennsylvania,2023,291479,4,0.0,0.0
PA,Pennsylvania,2023,291511,1,0.0,0.0
PA,Pennsylvania,2023,291531,1,0.0,0.0
PA,Pennsylvania,2023,291533,4,0.0,0.0
PA,Pennsylvania,2023,291539,5,0.0,0.0
PA,Pennsylvania,2023,291550,1,0.0,0.0
PA,Pennsylvania,2023,291560,4,0.0,0.0
PA,Pennsylvania,2023,291570,1,0.0,0.0
PA,Pennsylvania,2023,291590,4,0.0,0.0
PA,Pennsylvania,2023,291611,1,0.0,0.0
PA,Pennsylvania,2023,291612,1,0.0,0.0
PA,Pennsylvania,2023,291620,9,0.0,0.0
PA,Pennsylvania,2023,291631,2,0.0,0.0
PA,Pennsylvania,2023,291712,1,0.0,0.0
PA,Pennsylvania,2023,291719,2,0.0,0.0
PA,Pennsylvania,2023,291739,51,0.0,0.0
PA,Pennsylvania,2023,291822,1,0.0,0.0
PA,Pennsylvania,2023,291829,2,0.0,0.0
PA,Pennsylvania,2023,291899,4,0.0,0.0
PA,Pennsylvania,2023,291990,13,0.0,0.0
PA,Pennsylvania,2023,292011,2,0.0,0.0
PA,Pennsylvania,2023,292019,2,0.0,0.0
PA,Pennsylvania,2023,292119,2,0.0,0.0
PA,Pennsylvania,2023,292122,1,0.0,0.0
PA,Pennsylvania,2023,292129,4,0.0,0.0
PA,Pennsylvania,2023,292130,2,0.0,0.0
PA,Pennsylvania,2023,292142,15,0.0,0.0
PA,Pennsylvania,2023,292143,1,0.0,0.0
PA,Pennsylvania,2023,292144,2,0.0,0.0
PA,Pennsylvania,2023,292145,4,0.0,0.0
PA,Pennsylvania,2023,292151,10,0.0,0.0
PA,Pennsylvania,2023,292159,19,0.0,0.0
PA,Pennsylvania,2023,292211,1,0.0,0.0
PA,Pennsylvania,2023,292219,5,0.0,0.0
PA,Pennsylvania,2023,292229,6,0.0,0.0
PA,Pennsylvania,2023,292249,1,0.0,0.0
PA,Pennsylvania,2023,292250,2,0.0,0.0
PA,Pennsylvania,2023,292390,4,0.0,0.0
PA,Pennsylvania,2023,292419,21,0.0,0.0
PA,Pennsylvania,2023,292429,7,0.0,0.0
PA,Pennsylvania,2023,292529,2,0.0,0.0
PA,Pennsylvania,2023,292690,3,0.0,0.0
PA,Pennsylvania,2023,292700,1,0.0,0.0
PA,Pennsylvania,2023,293090,8,0.0,0.0
PA,Pennsylvania,2023,293120,1,0.0,0.0
PA,Pennsylvania,2023,293149,1,0.0,0.0
PA,Pennsylvania,2023,293190,8,0.0,0.0
PA,Pennsylvania,2023,293212,1,0.0,0.0
PA,Pennsylvania,2023,293219,1,0.0,0.0
PA,Pennsylvania,2023,293220,4,0.0,0.0
PA,Pennsylvania,2023,293299,15,0.0,0.0
PA,Pennsylvania,2023,293319,2,0.0,0.0
PA,Pennsylvania,2023,293329,7,0.0,0.0
PA,Pennsylvania,2023,293339,10,0.0,0.0
PA,Pennsylvania,2023,293349,5,0.0,0.0
PA,Pennsylvania,2023,293359,10,0.0,0.0
PA,Pennsylvania,2023,293361,4,0.0,0.0
PA,Pennsylvania,2023,293369,3,0.0,0.0
PA,Pennsylvania,2023,293379,1,0.0,0.0
PA,Pennsylvania,2023,293399,34,0.0,0.0
PA,Pennsylvania,2023,293499,16,0.0,0.0
PA,Pennsylvania,2023,293590,1,0.0,0.0
PA,Pennsylvania,2023,293622,5,0.0,0.0
PA,Pennsylvania,2023,293623,1,0.0,0.0
PA,Pennsylvania,2023,293625,2,0.0,0.0
PA,Pennsylvania,2023,293626,2,0.0,0.0
PA,Pennsylvania,2023,293628,2,0.0,0.0
PA,Pennsylvania,2023,293629,3,0.0,0.0
PA,Pennsylvania,2023,293930,5,0.0,0.0
PA,Pennsylvania,2023,293959,1,0.0,0.0
PA,Pennsylvania,2023,294000,2,0.0,0.0
PA,Pennsylvania,2023,294200,5,0.0,0.0
PA,Pennsylvania,2023,300420,1,0.0,0.0
PA,Pennsylvania,2023,320300,1,0.0,0.0
PA,Pennsylvania,2023,320650,2,0.0,0.0
PA,Pennsylvania,2023,320890,1,0.0,0.0
PA,Pennsylvania,2023,330129,1,0.0,0.0
PA,Pennsylvania,2023,340290,1,0.0,0.0
PA,Pennsylvania,2023,380210,1,0.0,0.0
PA,Pennsylvania,2023,380893,1,0.0,0.0
PA,Pennsylvania,2023,381190,1,0.0,0.0
PA,Pennsylvania,2023,382219,6,0.0,0.0
PA,Pennsylvania,2023,382499,37,0.0,0.0
PA,Pennsylvania,2023,390730,1,0.0,0.0
PA,Pennsylvania,2023,391190,4,0.0,0.0
